START_DATE,Start_Date,Start_Time,END_Time,End_Date,End_Time,CATEGORY,Time_diff,Hour,START,STOP,MILES,Speed,PURPOSE
2/21/2016 12:13,2/21/2016,12:13:00 PM,2/21/2016 12:35,2/21/2016,12:35:00 PM,Business,0.015277778,0.733333333,Islamabad,Unknown Location,8.8,12,Meal/Entertain
2/21/2016 12:51,2/21/2016,12:51:00 PM,2/21/2016 13:12,2/21/2016,1:12:00 PM,Business,0.014583333,0.7,Unknown Location,Unknown Location,8.3,11.85714286,Temporary Site
2/21/2016 13:33,2/21/2016,1:33:00 PM,2/21/2016 14:30,2/21/2016,2:30:00 PM,Business,0.039583333,1.1,Unknown Location,Unknown Location,22.7,20.63636364,Temporary Site
2/21/2016 14:36,2/21/2016,2:36:00 PM,2/21/2016 15:03,2/21/2016,3:03:00 PM,Business,0.01875,0.5,Unknown Location,Islamabad,13,26,Temporary Site
2/21/2016 15:14,2/21/2016,3:14:00 PM,2/21/2016 15:31,2/21/2016,3:31:00 PM,Business,0.011805556,0.566666667,Islamabad,Noorpur Shahan,8.1,14.29411765,Temporary Site
2/21/2016 15:36,2/21/2016,3:36:00 PM,2/21/2016 15:41,2/21/2016,3:41:00 PM,Business,0.003472222,0.166666667,Noorpur Shahan,Unknown Location,2.2,13.2,Meal/Entertain
2/21/2016 16:04,2/21/2016,4:04:00 PM,2/21/2016 16:32,2/21/2016,4:32:00 PM,Business,0.019444444,0.533333333,Unknown Location,Unknown Location,9.7,18.1875,
2/21/2016 23:15,2/21/2016,11:15:00 PM,2/21/2016 23:52,2/21/2016,11:52:00 PM,Business,0.025694444,0.833333333,Unknown Location,R?walpindi,20,24,Meeting
2/22/2016 21:54,2/22/2016,9:54:00 PM,2/22/2016 22:09,2/22/2016,10:09:00 PM,Business,0.010416667,0.5,Morrisville,Cary,8.1,16.2,Customer Visit
2/24/2016 14:30,2/24/2016,2:30:00 PM,2/24/2016 14:35,2/24/2016,2:35:00 PM,Business,0.003472222,0.166666667,Whitebridge,Preston,1.5,9,
2/24/2016 15:19,2/24/2016,3:19:00 PM,2/24/2016 15:25,2/24/2016,3:25:00 PM,Business,0.004166667,0.2,Preston,Whitebridge,1.7,8.5,Errand/Supplies
2/25/2016 16:27,2/25/2016,4:27:00 PM,2/25/2016 16:35,2/25/2016,4:35:00 PM,Business,0.005555556,0.266666667,Whitebridge,Heritage Pines,3.1,11.625,Errand/Supplies
2/25/2016 16:47,2/25/2016,4:47:00 PM,2/25/2016 17:02,2/25/2016,5:02:00 PM,Business,0.010416667,0.5,Heritage Pines,Whitebridge,3.2,6.4,Errand/Supplies
2/25/2016 17:16,2/25/2016,5:16:00 PM,2/25/2016 17:36,2/25/2016,5:36:00 PM,Business,0.013888889,0.666666667,Whitebridge,Tanglewood,6,9,Meal/Entertain
2/25/2016 18:22,2/25/2016,6:22:00 PM,2/25/2016 18:39,2/25/2016,6:39:00 PM,Business,0.011805556,0.566666667,Tanglewood,Whitebridge,5.8,10.23529412,Meal/Entertain
2/26/2016 9:06,2/26/2016,9:06:00 AM,2/26/2016 9:29,2/26/2016,9:29:00 AM,Business,0.015972222,0.766666667,Whitebridge,Westpark Place,6.3,8.217391304,
2/26/2016 11:05,2/26/2016,11:05:00 AM,2/26/2016 11:11,2/26/2016,11:11:00 AM,Personal,0.004166667,0.2,Westpark Place,Whitebridge,1.7,8.5,
2/26/2016 11:35,2/26/2016,11:35:00 AM,2/26/2016 11:59,2/26/2016,11:59:00 AM,Business,0.016666667,0.4,Cary,Durham,10.6,26.5,Meeting
2/26/2016 13:01,2/26/2016,1:01:00 PM,2/26/2016 13:24,2/26/2016,1:24:00 PM,Business,0.015972222,0.766666667,Durham,Cary,9.9,12.91304348,Meeting
2/26/2016 14:38,2/26/2016,2:38:00 PM,2/26/2016 14:46,2/26/2016,2:46:00 PM,Personal,0.005555556,0.266666667,Whitebridge,Westpark Place,1.9,7.125,
2/26/2016 15:00,2/26/2016,3:00:00 PM,2/26/2016 15:18,2/26/2016,3:18:00 PM,Personal,0.0125,0.6,Westpark Place,Hazelwood,4.2,7,
2/26/2016 17:01,2/26/2016,5:01:00 PM,2/26/2016 17:12,2/26/2016,5:12:00 PM,Personal,0.007638889,0.366666667,Hazelwood,Whitebridge,2,5.454545455,
2/28/2016 5:22,2/28/2016,5:22:00 AM,2/28/2016 5:38,2/28/2016,5:38:00 AM,Business,0.011111111,0.533333333,Whitebridge,Waverly Place,7.7,14.4375,Meeting
2/28/2016 9:26,2/28/2016,9:26:00 AM,2/28/2016 9:42,2/28/2016,9:42:00 AM,Business,0.011111111,0.533333333,Waverly Place,Whitebridge,6.8,12.75,Meeting
2/29/2016 11:07,2/29/2016,11:07:00 AM,2/29/2016 11:14,2/29/2016,11:14:00 AM,Personal,0.004861111,0.233333333,Whitebridge,Westpark Place,2.1,9,
2/29/2016 11:30,2/29/2016,11:30:00 AM,2/29/2016 11:40,2/29/2016,11:40:00 AM,Business,0.006944444,0.333333333,Cary,Apex,3.8,11.4,Meeting
2/29/2016 12:36,2/29/2016,12:36:00 PM,2/29/2016 12:48,2/29/2016,12:48:00 PM,Business,0.008333333,0.4,Apex,Cary,5.6,14,Meeting
2/29/2016 14:55,2/29/2016,2:55:00 PM,2/29/2016 15:03,2/29/2016,3:03:00 PM,Business,0.005555556,0.266666667,Whitebridge,Hazelwood,2.6,9.75,
2/29/2016 16:40,2/29/2016,4:40:00 PM,2/29/2016 17:00,2/29/2016,5:00:00 PM,Business,0.013888889,0.666666667,Hazelwood,Whitebridge,6.6,9.9,Customer Visit
3/1/2016 18:47,3/1/2016,6:47:00 PM,3/1/2016 19:10,3/1/2016,7:10:00 PM,Business,0.015972222,0.766666667,Whitebridge,Wayne Ridge,8,10.43478261,Meal/Entertain
3/1/2016 21:27,3/1/2016,9:27:00 PM,3/1/2016 21:45,3/1/2016,9:45:00 PM,Business,0.0125,0.6,Wayne Ridge,Whitebridge,8,13.33333333,Meeting
3/3/2016 9:45,3/3/2016,9:45:00 AM,3/3/2016 9:52,3/3/2016,9:52:00 AM,Personal,0.004861111,0.233333333,Whitebridge,Westpark Place,2.2,9.428571429,
3/3/2016 11:04,3/3/2016,11:04:00 AM,3/3/2016 11:10,3/3/2016,11:10:00 AM,Business,0.004166667,0.2,Westpark Place,Whitebridge,2.3,11.5,Errand/Supplies
3/3/2016 14:44,3/3/2016,2:44:00 PM,3/3/2016 14:58,3/3/2016,2:58:00 PM,Business,0.009722222,0.466666667,Whitebridge,Northwoods,5.2,11.14285714,Meal/Entertain
3/3/2016 15:27,3/3/2016,3:27:00 PM,3/3/2016 15:48,3/3/2016,3:48:00 PM,Business,0.014583333,0.7,Cary,Raleigh,7.6,10.85714286,Customer Visit
3/3/2016 16:02,3/3/2016,4:02:00 PM,3/3/2016 16:42,3/3/2016,4:42:00 PM,Business,0.027777778,0.933333333,Raleigh,Cary,17.3,18.53571429,Meeting
3/4/2016 7:47,3/4/2016,7:47:00 AM,3/4/2016 8:06,3/4/2016,8:06:00 AM,Business,0.013194444,0.633333333,Cary,Durham,9.9,15.63157895,Meeting
3/4/2016 9:46,3/4/2016,9:46:00 AM,3/4/2016 10:03,3/4/2016,10:03:00 AM,Business,0.011805556,0.566666667,Durham,Cary,9.9,17.47058824,Customer Visit
3/4/2016 11:46,3/4/2016,11:46:00 AM,3/4/2016 12:06,3/4/2016,12:06:00 PM,Business,0.013888889,0.666666667,Cary,Durham,10.4,15.6,Meeting
3/4/2016 13:03,3/4/2016,1:03:00 PM,3/4/2016 13:25,3/4/2016,1:25:00 PM,Business,0.015277778,0.733333333,Durham,Cary,10.9,14.86363636,Meeting
3/4/2016 13:40,3/4/2016,1:40:00 PM,3/4/2016 14:09,3/4/2016,2:09:00 PM,Business,0.020138889,0.566666667,Cary,Raleigh,15.7,27.70588235,Customer Visit
3/4/2016 15:56,3/4/2016,3:56:00 PM,3/4/2016 16:08,3/4/2016,4:08:00 PM,Business,0.008333333,0.4,Raleigh,Raleigh,4.9,12.25,Meal/Entertain
3/4/2016 16:16,3/4/2016,4:16:00 PM,3/4/2016 16:22,3/4/2016,4:22:00 PM,Business,0.004166667,0.2,Fayetteville Street,Depot Historic District,0.8,4,Errand/Supplies
3/4/2016 16:43,3/4/2016,4:43:00 PM,3/4/2016 17:12,3/4/2016,5:12:00 PM,Business,0.020138889,0.566666667,Raleigh,Cary,13.5,23.82352941,Meeting
3/4/2016 19:02,3/4/2016,7:02:00 PM,3/4/2016 19:08,3/4/2016,7:08:00 PM,Business,0.004166667,0.2,Cary,Morrisville,1.9,9.5,Temporary Site
3/4/2016 19:16,3/4/2016,7:16:00 PM,3/4/2016 19:25,3/4/2016,7:25:00 PM,Business,0.00625,0.3,Morrisville,Cary,2,6.666666667,Meal/Entertain
3/5/2016 11:44,3/5/2016,11:44:00 AM,3/5/2016 11:59,3/5/2016,11:59:00 AM,Business,0.010416667,0.5,Cary,Morrisville,6.5,13,Meal/Entertain
3/5/2016 12:57,3/5/2016,12:57:00 PM,3/5/2016 13:12,3/5/2016,1:12:00 PM,Personal,0.010416667,0.5,Weston,Weston,4.2,8.4,
3/5/2016 14:08,3/5/2016,2:08:00 PM,3/5/2016 14:18,3/5/2016,2:18:00 PM,Personal,0.006944444,0.333333333,Morrisville,Cary,3.5,10.5,
3/5/2016 14:39,3/5/2016,2:39:00 PM,3/5/2016 15:01,3/5/2016,3:01:00 PM,Business,0.015277778,0.733333333,Whitebridge,Wayne Ridge,7.8,10.63636364,Meal/Entertain
3/5/2016 16:52,3/5/2016,4:52:00 PM,3/5/2016 17:13,3/5/2016,5:13:00 PM,Business,0.014583333,0.7,Cary,Morrisville,7.8,11.14285714,Meal/Entertain
3/5/2016 17:23,3/5/2016,5:23:00 PM,3/5/2016 17:34,3/5/2016,5:34:00 PM,Business,0.007638889,0.366666667,Morrisville,Cary,3.9,10.63636364,Meal/Entertain
3/7/2016 9:10,3/7/2016,9:10:00 AM,3/7/2016 9:20,3/7/2016,9:20:00 AM,Business,0.006944444,0.333333333,Whitebridge,Edgehill Farms,2.8,8.4,Errand/Supplies
3/7/2016 9:23,3/7/2016,9:23:00 AM,3/7/2016 9:47,3/7/2016,9:47:00 AM,Business,0.016666667,0.4,Cary,Raleigh,12.4,31,Customer Visit
3/7/2016 12:10,3/7/2016,12:10:00 PM,3/7/2016 12:26,3/7/2016,12:26:00 PM,Business,0.011111111,0.533333333,Fayetteville Street,Meredith Townes,5.9,11.0625,Customer Visit
3/7/2016 13:57,3/7/2016,1:57:00 PM,3/7/2016 14:18,3/7/2016,2:18:00 PM,Business,0.014583333,0.7,Meredith Townes,Leesville Hollow,9.4,13.42857143,Meeting
3/7/2016 15:19,3/7/2016,3:19:00 PM,3/7/2016 15:45,3/7/2016,3:45:00 PM,Business,0.018055556,0.466666667,Raleigh,Cary,11.9,25.5,Between Offices
3/8/2016 14:38,3/8/2016,2:38:00 PM,3/8/2016 14:55,3/8/2016,2:55:00 PM,Business,0.011805556,0.566666667,Whitebridge,Waverly Place,7.2,12.70588235,Between Offices
3/8/2016 15:35,3/8/2016,3:35:00 PM,3/8/2016 16:00,3/8/2016,4:00:00 PM,Business,0.017361111,0.433333333,Waverly Place,Whitebridge,7.6,17.53846154,Meal/Entertain
3/8/2016 16:13,3/8/2016,4:13:00 PM,3/8/2016 16:25,3/8/2016,4:25:00 PM,Personal,0.008333333,0.4,Whitebridge,Whitebridge,1.6,4,
3/10/2016 3:36,3/10/2016,3:36:00 AM,3/10/2016 3:53,3/10/2016,3:53:00 AM,Business,0.011805556,0.566666667,Cary,Morrisville,8.4,14.82352941,Meeting
3/10/2016 10:08,3/10/2016,10:08:00 AM,3/10/2016 10:37,3/10/2016,10:37:00 AM,Business,0.020138889,0.566666667,East Austin,West University,12.8,22.58823529,Meeting
3/10/2016 14:39,3/10/2016,2:39:00 PM,3/10/2016 14:55,3/10/2016,2:55:00 PM,Business,0.011111111,0.533333333,West University,South Congress,2.3,4.3125,
3/10/2016 16:18,3/10/2016,4:18:00 PM,3/10/2016 16:28,3/10/2016,4:28:00 PM,Business,0.006944444,0.333333333,South Congress,Arts District,1.6,4.8,
3/11/2016 9:47,3/11/2016,9:47:00 AM,3/11/2016 9:59,3/11/2016,9:59:00 AM,Business,0.008333333,0.4,The Drag,Congress Ave District,2,5,Meal/Entertain
3/11/2016 10:29,3/11/2016,10:29:00 AM,3/11/2016 10:36,3/11/2016,10:36:00 AM,Business,0.004861111,0.233333333,Congress Ave District,Downtown,0.8,3.428571429,
3/11/2016 11:57,3/11/2016,11:57:00 AM,3/11/2016 12:04,3/11/2016,12:04:00 PM,Business,0.004861111,0.233333333,Downtown,Red River District,1.2,5.142857143,
3/11/2016 13:43,3/11/2016,1:43:00 PM,3/11/2016 13:51,3/11/2016,1:51:00 PM,Business,0.005555556,0.266666667,Red River District,Downtown,1,3.75,
3/11/2016 19:21,3/11/2016,7:21:00 PM,3/11/2016 19:35,3/11/2016,7:35:00 PM,Business,0.009722222,0.466666667,South Congress,The Drag,2.1,4.5,
3/12/2016 9:13,3/12/2016,9:13:00 AM,3/12/2016 9:22,3/12/2016,9:22:00 AM,Business,0.00625,0.3,The Drag,South Congress,2.2,7.333333333,
3/12/2016 18:27,3/12/2016,6:27:00 PM,3/12/2016 18:37,3/12/2016,6:37:00 PM,Personal,0.006944444,0.333333333,South Congress,The Drag,1.9,5.7,
3/13/2016 9:07,3/13/2016,9:07:00 AM,3/13/2016 9:37,3/13/2016,9:37:00 AM,Business,0.020833333,0.6,The Drag,Convention Center District,5.7,9.5,Meal/Entertain
3/13/2016 18:23,3/13/2016,6:23:00 PM,3/13/2016 18:43,3/13/2016,6:43:00 PM,Business,0.013888889,0.666666667,South Congress,North Austin,8.4,12.6,Meal/Entertain
3/13/2016 20:07,3/13/2016,8:07:00 PM,3/13/2016 20:28,3/13/2016,8:28:00 PM,Business,0.014583333,0.7,Georgian Acres,The Drag,6.2,8.857142857,Meal/Entertain
3/13/2016 20:39,3/13/2016,8:39:00 PM,3/13/2016 20:58,3/13/2016,8:58:00 PM,Business,0.013194444,0.633333333,The Drag,North Austin,10.5,16.57894737,Meal/Entertain
3/13/2016 21:11,3/13/2016,9:11:00 PM,3/13/2016 21:23,3/13/2016,9:23:00 PM,Business,0.008333333,0.4,North Austin,Coxville,7.2,18,Meal/Entertain
3/13/2016 22:19,3/13/2016,10:19:00 PM,3/13/2016 22:39,3/13/2016,10:39:00 PM,Business,0.013888889,0.666666667,Coxville,The Drag,12.5,18.75,
3/14/2016 8:34,3/14/2016,8:34:00 AM,3/14/2016 8:49,3/14/2016,8:49:00 AM,Business,0.010416667,0.5,The Drag,South Congress,2,4,Errand/Supplies
3/14/2016 18:39,3/14/2016,6:39:00 PM,3/14/2016 18:55,3/14/2016,6:55:00 PM,Business,0.011111111,0.533333333,South Congress,The Drag,2.7,5.0625,
3/15/2016 8:45,3/15/2016,8:45:00 AM,3/15/2016 8:57,3/15/2016,8:57:00 AM,Business,0.008333333,0.4,The Drag,Convention Center District,2,5,Meal/Entertain
3/15/2016 20:48,3/15/2016,8:48:00 PM,3/15/2016 21:01,3/15/2016,9:01:00 PM,Business,0.009027778,0.433333333,Downtown,The Drag,2.8,6.461538462,Meal/Entertain
3/16/2016 11:34,3/16/2016,11:34:00 AM,3/16/2016 11:45,3/16/2016,11:45:00 AM,Business,0.007638889,0.366666667,The Drag,Congress Ave District,1.7,4.636363636,Meal/Entertain
3/16/2016 14:44,3/16/2016,2:44:00 PM,3/16/2016 14:55,3/16/2016,2:55:00 PM,Business,0.007638889,0.366666667,Convention Center District,West University,2,5.454545455,
3/16/2016 18:43,3/16/2016,6:43:00 PM,3/16/2016 18:56,3/16/2016,6:56:00 PM,Business,0.009027778,0.433333333,West University,Congress Ave District,2.1,4.846153846,Meal/Entertain
3/17/2016 0:33,3/17/2016,12:33:00 AM,3/17/2016 0:44,3/17/2016,12:44:00 AM,Personal,0.007638889,0.366666667,Downtown,The Drag,1.7,4.636363636,
3/17/2016 12:52,3/17/2016,12:52:00 PM,3/17/2016 15:11,3/17/2016,3:11:00 PM,Business,0.096527778,0.633333333,Austin,Katy,136,214.7368421,Customer Visit
3/17/2016 15:16,3/17/2016,3:16:00 PM,3/17/2016 15:58,3/17/2016,3:58:00 PM,Business,0.029166667,1,Katy,Houston,30.2,30.2,Meeting
3/17/2016 17:20,3/17/2016,5:20:00 PM,3/17/2016 18:02,3/17/2016,6:02:00 PM,Business,0.029166667,1,Midtown,Alief,15.5,15.5,Meal/Entertain
3/17/2016 18:47,3/17/2016,6:47:00 PM,3/17/2016 19:09,3/17/2016,7:09:00 PM,Personal,0.015277778,0.733333333,Houston,Houston,4.9,6.681818182,
3/17/2016 20:57,3/17/2016,8:57:00 PM,3/17/2016 21:28,3/17/2016,9:28:00 PM,Personal,0.021527778,0.633333333,Houston,Houston,12.6,19.89473684,
3/17/2016 21:48,3/17/2016,9:48:00 PM,3/17/2016 22:04,3/17/2016,10:04:00 PM,Personal,0.011111111,0.533333333,Sharpstown,Midtown,10.4,19.5,
3/18/2016 7:15,3/18/2016,7:15:00 AM,3/18/2016 7:21,3/18/2016,7:21:00 AM,Business,0.004166667,0.2,Midtown,Midtown,1.1,5.5,Meal/Entertain
3/18/2016 8:35,3/18/2016,8:35:00 AM,3/18/2016 8:43,3/18/2016,8:43:00 AM,Business,0.005555556,0.266666667,Midtown,Midtown,1.1,4.125,Meal/Entertain
3/18/2016 18:24,3/18/2016,6:24:00 PM,3/18/2016 19:08,3/18/2016,7:08:00 PM,Business,0.030555556,1.066666667,Midtown,Sharpstown,13.2,12.375,Meeting
3/18/2016 19:23,3/18/2016,7:23:00 PM,3/18/2016 19:29,3/18/2016,7:29:00 PM,Business,0.004166667,0.2,Sharpstown,Sharpstown,1,5,Errand/Supplies
3/18/2016 21:01,3/18/2016,9:01:00 PM,3/18/2016 21:15,3/18/2016,9:15:00 PM,Business,0.009722222,0.466666667,Sharpstown,Midtown,9.2,19.71428571,Customer Visit
3/19/2016 9:10,3/19/2016,9:10:00 AM,3/19/2016 9:25,3/19/2016,9:25:00 AM,Business,0.010416667,0.5,Midtown,Sharpstown,9.4,18.8,Meal/Entertain
3/19/2016 12:50,3/19/2016,12:50:00 PM,3/19/2016 13:13,3/19/2016,1:13:00 PM,Business,0.015972222,0.766666667,Houston,Sugar Land,12,15.65217391,Customer Visit
3/19/2016 14:01,3/19/2016,2:01:00 PM,3/19/2016 14:57,3/19/2016,2:57:00 PM,Business,0.038888889,1.066666667,Sugar Land,Houston,35.1,32.90625,Customer Visit
3/19/2016 15:34,3/19/2016,3:34:00 PM,3/19/2016 16:38,3/19/2016,4:38:00 PM,Business,0.044444444,0.333333333,Houston,Galveston,36.5,109.5,Meal/Entertain
3/19/2016 17:17,3/19/2016,5:17:00 PM,3/19/2016 17:32,3/19/2016,5:32:00 PM,Business,0.010416667,0.5,Galveston,Port Bolivar,3.1,6.2,Meal/Entertain
3/19/2016 17:37,3/19/2016,5:37:00 PM,3/19/2016 17:47,3/19/2016,5:47:00 PM,Business,0.006944444,0.333333333,Port Bolivar,Port Bolivar,2.1,6.3,Errand/Supplies
3/19/2016 17:52,3/19/2016,5:52:00 PM,3/19/2016 18:00,3/19/2016,6:00:00 PM,Business,0.005555556,0.266666667,Port Bolivar,Port Bolivar,1.2,4.5,
3/19/2016 18:53,3/19/2016,6:53:00 PM,3/19/2016 19:29,3/19/2016,7:29:00 PM,Business,0.025,0.8,Port Bolivar,Galveston,7.5,9.375,Meeting
3/19/2016 19:33,3/19/2016,7:33:00 PM,3/19/2016 20:39,3/19/2016,8:39:00 PM,Business,0.045833333,0.4,Galveston,Houston,57,142.5,Customer Visit
3/20/2016 7:37,3/20/2016,7:37:00 AM,3/20/2016 7:48,3/20/2016,7:48:00 AM,Business,0.007638889,0.366666667,Midtown,Washington Avenue,5.9,16.09090909,Meeting
3/20/2016 11:42,3/20/2016,11:42:00 AM,3/20/2016 11:56,3/20/2016,11:56:00 AM,Business,0.009722222,0.466666667,Washington Avenue,Midtown,6.2,13.28571429,Meeting
3/20/2016 17:08,3/20/2016,5:08:00 PM,3/20/2016 17:34,3/20/2016,5:34:00 PM,Business,0.018055556,0.466666667,Midtown,Sharpstown,10.4,22.28571429,
3/20/2016 18:34,3/20/2016,6:34:00 PM,3/20/2016 18:40,3/20/2016,6:40:00 PM,Personal,0.004166667,0.2,Sharpstown,Briar Meadow,1.2,6,
3/20/2016 18:45,3/20/2016,6:45:00 PM,3/20/2016 19:06,3/20/2016,7:06:00 PM,Business,0.014583333,0.7,Briar Meadow,Midtown,9.6,13.71428571,Customer Visit
3/21/2016 10:21,3/21/2016,10:21:00 AM,3/21/2016 10:26,3/21/2016,10:26:00 AM,Personal,0.003472222,0.166666667,Midtown,Downtown,1,6,
3/21/2016 16:05,3/21/2016,4:05:00 PM,3/21/2016 16:13,3/21/2016,4:13:00 PM,Business,0.005555556,0.266666667,Downtown,Midtown,0.9,3.375,Meal/Entertain
3/21/2016 18:59,3/21/2016,6:59:00 PM,3/21/2016 19:15,3/21/2016,7:15:00 PM,Business,0.011111111,0.533333333,Midtown,Sharpstown,8.8,16.5,
3/21/2016 20:18,3/21/2016,8:18:00 PM,3/21/2016 20:55,3/21/2016,8:55:00 PM,Business,0.025694444,0.833333333,Sharpstown,Midtown,25.6,30.72,Meal/Entertain
3/22/2016 6:17,3/22/2016,6:17:00 AM,3/22/2016 6:43,3/22/2016,6:43:00 AM,Business,0.018055556,0.466666667,Midtown,Greater Greenspoint,23,49.28571429,Meal/Entertain
3/22/2016 12:06,3/22/2016,12:06:00 PM,3/22/2016 12:24,3/22/2016,12:24:00 PM,Personal,0.0125,0.6,Morrisville,Cary,8.1,13.5,
3/22/2016 19:12,3/22/2016,7:12:00 PM,3/22/2016 19:25,3/22/2016,7:25:00 PM,Personal,0.009027778,0.433333333,Whitebridge,Whitebridge,1.4,3.230769231,
3/23/2016 14:37,3/23/2016,2:37:00 PM,3/23/2016 14:42,3/23/2016,2:42:00 PM,Personal,0.003472222,0.166666667,Whitebridge,Preston,1.7,10.2,
3/23/2016 14:53,3/23/2016,2:53:00 PM,3/23/2016 14:59,3/23/2016,2:59:00 PM,Personal,0.004166667,0.2,Preston,Whitebridge,1.6,8,
3/24/2016 19:47,3/24/2016,7:47:00 PM,3/24/2016 19:54,3/24/2016,7:54:00 PM,Personal,0.004861111,0.233333333,Whitebridge,Westpark Place,2,8.571428571,
3/24/2016 20:34,3/24/2016,8:34:00 PM,3/24/2016 20:40,3/24/2016,8:40:00 PM,Business,0.004166667,0.2,Westpark Place,Whitebridge,2.2,11,
3/25/2016 13:24,3/25/2016,1:24:00 PM,3/25/2016 16:22,3/25/2016,4:22:00 PM,Business,0.123611111,1.133333333,Cary,Latta,144,127.0588235,Customer Visit
3/25/2016 16:52,3/25/2016,4:52:00 PM,3/25/2016 22:22,3/25/2016,10:22:00 PM,Business,0.229166667,0.8,Latta,Jacksonville,310.3,387.875,Customer Visit
3/25/2016 22:54,3/25/2016,10:54:00 PM,3/26/2016 1:39,3/26/2016,1:39:00 AM,Business,0.114583333,1.1,Jacksonville,Kissimmee,201,182.7272727,Meeting
3/26/2016 14:05,3/26/2016,2:05:00 PM,3/26/2016 14:29,3/26/2016,2:29:00 PM,Personal,0.016666667,0.4,Couples Glen,Isles of Buena Vista,6.7,16.75,
3/26/2016 15:19,3/26/2016,3:19:00 PM,3/26/2016 15:49,3/26/2016,3:49:00 PM,Personal,0.020833333,0.6,Kissimmee,Orlando,8.8,14.66666667,
3/26/2016 16:26,3/26/2016,4:26:00 PM,3/26/2016 16:30,3/26/2016,4:30:00 PM,Personal,0.002777778,0.133333333,Lake Reams,Lake Reams,1.2,9,
3/27/2016 0:31,3/27/2016,12:31:00 AM,3/27/2016 0:40,3/27/2016,12:40:00 AM,Business,0.00625,0.3,Lake Reams,Lake Reams,2.1,7,Errand/Supplies
3/27/2016 1:11,3/27/2016,1:11:00 AM,3/27/2016 1:23,3/27/2016,1:23:00 AM,Business,0.008333333,0.4,Orlando,Kissimmee,6.6,16.5,Meal/Entertain
3/27/2016 15:31,3/27/2016,3:31:00 PM,3/27/2016 15:56,3/27/2016,3:56:00 PM,Business,0.017361111,0.433333333,Kissimmee,Orlando,6.1,14.07692308,Customer Visit
3/27/2016 21:26,3/27/2016,9:26:00 PM,3/27/2016 21:41,3/27/2016,9:41:00 PM,Personal,0.010416667,0.5,Orlando,Orlando,6.9,13.8,
3/27/2016 23:04,3/27/2016,11:04:00 PM,3/27/2016 23:18,3/27/2016,11:18:00 PM,Personal,0.009722222,0.466666667,Orlando,Kissimmee,7.3,15.64285714,
3/28/2016 12:29,3/28/2016,12:29:00 PM,3/28/2016 12:42,3/28/2016,12:42:00 PM,Personal,0.009027778,0.433333333,Kissimmee,Orlando,3.6,8.307692308,
3/28/2016 19:30,3/28/2016,7:30:00 PM,3/28/2016 20:23,3/28/2016,8:23:00 PM,Personal,0.036805556,0.966666667,Couples Glen,Vista East,27.2,28.13793103,
3/28/2016 22:55,3/28/2016,10:55:00 PM,3/28/2016 23:26,3/28/2016,11:26:00 PM,Personal,0.021527778,0.633333333,Orlando,Kissimmee,25.7,40.57894737,
3/29/2016 15:27,3/29/2016,3:27:00 PM,3/29/2016 16:11,3/29/2016,4:11:00 PM,Personal,0.030555556,1.066666667,Kissimmee,Orlando,13.6,12.75,
3/29/2016 18:20,3/29/2016,6:20:00 PM,3/29/2016 18:39,3/29/2016,6:39:00 PM,Personal,0.013194444,0.633333333,Sand Lake Commons,Sky Lake,6.2,9.789473684,
3/29/2016 20:29,3/29/2016,8:29:00 PM,3/29/2016 20:44,3/29/2016,8:44:00 PM,Personal,0.010416667,0.5,Sky Lake,Sand Lake Commons,6,12,
3/29/2016 23:04,3/29/2016,11:04:00 PM,3/29/2016 23:21,3/29/2016,11:21:00 PM,Personal,0.011805556,0.566666667,Orlando,Kissimmee,13.8,24.35294118,
3/30/2016 22:05,3/30/2016,10:05:00 PM,3/30/2016 22:55,3/30/2016,10:55:00 PM,Business,0.034722222,0.866666667,Orlando,Kissimmee,28.8,33.23076923,Meal/Entertain
3/31/2016 12:47,3/31/2016,12:47:00 PM,3/31/2016 13:22,3/31/2016,1:22:00 PM,Business,0.024305556,0.766666667,Kissimmee,Orlando,16.1,21,Temporary Site
3/31/2016 14:37,3/31/2016,2:37:00 PM,3/31/2016 15:09,3/31/2016,3:09:00 PM,Business,0.022222222,0.666666667,Orlando,Kissimmee,16.4,24.6,Meal/Entertain
4/1/2016 13:43,4/1/2016,1:43:00 PM,4/1/2016 14:01,4/1/2016,2:01:00 PM,Business,0.0125,0.6,Kissimmee,Kissimmee,11,18.33333333,Meeting
4/1/2016 14:36,4/1/2016,2:36:00 PM,4/1/2016 15:24,4/1/2016,3:24:00 PM,Business,0.033333333,0.8,Kissimmee,Orlando,15.5,19.375,Customer Visit
4/1/2016 16:01,4/1/2016,4:01:00 PM,4/1/2016 16:49,4/1/2016,4:49:00 PM,Business,0.033333333,0.8,Orlando,Kissimmee,20.3,25.375,Meeting
4/1/2016 16:52,4/1/2016,4:52:00 PM,4/1/2016 16:57,4/1/2016,4:57:00 PM,Personal,0.003472222,0.166666667,Kissimmee,Kissimmee,0.7,4.2,
4/2/2016 8:48,4/2/2016,8:48:00 AM,4/2/2016 9:04,4/2/2016,9:04:00 AM,Personal,0.011111111,0.533333333,Kissimmee,Kissimmee,5.5,10.3125,
4/2/2016 11:01,4/2/2016,11:01:00 AM,4/2/2016 11:16,4/2/2016,11:16:00 AM,Personal,0.010416667,0.5,Kissimmee,Kissimmee,5.1,10.2,
